billing_account_id,billing_account_name,cloud_id,cloud_name,folder_id,folder_name,service_id,service_name,sku_id,sku_name,date,currency,pricing_quantity,pricing_unit,cost,credit,monetary_grant_credit,volume_incentive_credit,cud_credit,misc_credit,label.user_labels.Category,label.user_labels.base_model,label.user_labels.billing,label.user_labels.billing-event,label.user_labels.billing_event,label.user_labels.channel_id,label.user_labels.cloud_id,label.user_labels.cluster_id,label.user_labels.community_id,label.user_labels.execution_mode,label.user_labels.execution_type,label.user_labels.folder_id,label.user_labels.instance_spec,label.user_labels.load-testing-agent,label.user_labels.load_testing_agent,label.user_labels.method,label.user_labels.model,label.user_labels.processing_type,label.user_labels.projects,label.user_labels.request_kind,label.user_labels.request_origin,label.user_labels.subcluster_id,label.user_labels.subcluster_role,label.user_labels.system-datasphere-project_id,label.user_labels.system-datasphere-resource_id,label.user_labels.voice,label.user_labels.x-client-prompt-id,label.user_labels.x-client-response-id,label.user_labels.yc.service.originproduct,locale,updated_at,exported_at
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0027,Cloud Video. Хранение потокового Live видео,2026-01-24,RUB,1.046219472,gbyte*hour,0,0,0,0,0,0,,,,,,label_channel_id_0007,,,,,,,,,,,,,,,,,,,,,,,,ru,1769290079,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-24,RUB,0.081022501,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769290807,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,service_id_0002,Object Storage,sku_id_0023,"Object Storage. Стандартное хранилище, операции PUT",2026-01-24,RUB,0.012,1k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769270498,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0005,folder_name_0003,service_id_0004,Virtual Private Cloud,sku_id_0018,Исходящий трафик из Object Storage,2026-01-24,RUB,0.00018192,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769243519,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0009,cloud_name_0009,folder_id_0010,folder_name_0004,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-24,RUB,0.26096344,gbyte*hour,0,0,0,0,0,0,,,label_billing_0001,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769290690,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-01-25,RUB,74.293597008,gbyte*hour,0.227726928,-0.227726928,-0.227726928,0,0,0,,,,,,label_channel_id_0007,,,,,,,,,,,,,,,,,,,,,,,,ru,1769376488,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-01-25,RUB,0.464787576,gbyte*hour,0.000379224,-0.000379224,-0.000379224,0,0,0,,,,,,label_channel_id_0004,,,,,,,,,,,,,,,,,,,,,,,,ru,1769376488,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-01-25,RUB,331.541593632,gbyte*hour,0.270494856,-0.270494856,-0.270494856,0,0,0,,,,,,label_channel_id_0001,,,,,,,,,,,,,,,,,,,,,,,,ru,1769376507,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0015,cloud_name_0015,folder_id_0016,folder_name_0001,service_id_0019,Smart Web Security,sku_id_0032,Smart Web Security. Количество профилей ARL,2026-01-25,RUB,0.032419726,profile*month,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769373957,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,service_id_0004,Virtual Private Cloud,sku_id_0033,Исходящий трафик из Object Storage в облачные сети,2026-01-25,RUB,0.000000292,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769351330,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,service_id_0012,Yandex AI Studio. SpeechKit,sku_id_0030,"Синтез речи, стандартные голоса API v1",2026-01-25,RUB,0.000033,1m*symbols,0.044286,-0.044286,-0.044286,0,0,0,,,,label_billing_event_0002,,,,,,,,,,,,label_method_0005,label_model_0006,,,label_request_kind_0001,,,,,,,,,,ru,1769326873,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,service_id_0012,Yandex AI Studio. SpeechKit,sku_id_0030,"Синтез речи, стандартные голоса API v1",2026-01-25,RUB,0.000033,1m*symbols,0.044286,-0.044286,-0.044286,0,0,0,,,,label_billing_event_0002,,,,,,,,,,,,label_method_0005,label_model_0005,,,label_request_kind_0001,,,,,,,,,,ru,1769327239,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,service_id_0004,Virtual Private Cloud,sku_id_0033,Исходящий трафик из Object Storage в облачные сети,2026-01-25,RUB,0.00000019,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769351330,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,service_id_0002,Object Storage,sku_id_0034,"Object Storage. Стандартное хранилище, операции LIST",2026-01-25,RUB,0.001,1k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769351330,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0013,cloud_name_0013,folder_id_0014,folder_name_0001,service_id_0004,Virtual Private Cloud,sku_id_0033,Исходящий трафик из Object Storage в облачные сети,2026-01-25,RUB,0.000000105,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769351448,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0006,cloud_name_0006,folder_id_0007,folder_name_0001,service_id_0004,Virtual Private Cloud,sku_id_0033,Исходящий трафик из Object Storage в облачные сети,2026-01-25,RUB,0.000000095,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769351628,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0014,cloud_name_0014,folder_id_0015,folder_name_0001,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-25,RUB,0.000176208,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769377710,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0009,cloud_name_0009,folder_id_0010,folder_name_0004,service_id_0004,Virtual Private Cloud,sku_id_0006,Входящий трафик в Object Storage из облачных сетей,2026-01-25,RUB,0.000021442,gbyte,0,0,0,0,0,0,,,label_billing_0001,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769371792,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-01-26,RUB,0.191584368,gbyte*hour,0.000587232,-0.000587232,-0.000587232,0,0,0,,,,,,label_channel_id_0006,,,,,,,,,,,,,,,,,,,,,,,,ru,1769463723,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-01-26,RUB,3.69698832,gbyte*hour,0.003016296,-0.003016296,-0.003016296,0,0,0,,,,,,label_channel_id_0002,,,,,,,,,,,,,,,,,,,,,,,,ru,1769463736,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-01-26,RUB,46.459420704,gbyte*hour,0.037904832,-0.037904832,-0.037904832,0,0,0,,,,,,label_channel_id_0007,,,,,,,,,,,,,,,,,,,,,,,,ru,1769463723,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0027,Cloud Video. Хранение потокового Live видео,2026-01-26,RUB,0.643173336,gbyte*hour,0,0,0,0,0,0,,,,,,label_channel_id_0008,,,,,,,,,,,,,,,,,,,,,,,,ru,1769463723,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0020,Cloud AI,sku_id_0035,DataSphere - вычисления,2026-01-26,RUB,5312,unit*second,6.9990912,-6.9990912,-6.9990912,0,0,0,,,,,,,,,label_community_id_0001,label_execution_mode_0001,label_execution_type_0001,,label_instance_spec_0001,,,,,,,,,,,label_system_datasphere_project_id_0001,label_system_datasphere_resource_id_0001,,,,,ru,1769457291,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0015,cloud_name_0015,folder_id_0016,folder_name_0001,service_id_0019,Smart Web Security,sku_id_0032,Smart Web Security. Количество профилей ARL,2026-01-26,RUB,0.032374176,profile*month,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769460929,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,service_id_0002,Object Storage,sku_id_0023,"Object Storage. Стандартное хранилище, операции PUT",2026-01-26,RUB,0.004,1k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769457823,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0002,folder_name_0001,service_id_0003,Audit Trails,sku_id_0003,Audit Trails. Доставка событий уровня конфигурации,2026-01-26,RUB,0.00008,100k*event,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769457732,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0003,cloud_name_0003,folder_id_0003,folder_name_0001,service_id_0006,Monitoring,sku_id_0009,Количество алертов,2026-01-26,RUB,288,alert,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769461275,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0009,cloud_name_0009,folder_id_0010,folder_name_0004,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-26,RUB,0.262244608,gbyte*hour,0,0,0,0,0,0,,,label_billing_0001,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769464286,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-01-27,RUB,1.32792876,gbyte*hour,0.004070376,-0.004070376,-0.004070376,0,0,0,,,,,,label_channel_id_0004,,,,,,,,,,,,,,,,,,,,,,,,ru,1769549010,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-01-27,RUB,0.331673976,gbyte*hour,0.000270576,-0.000270576,-0.000270576,0,0,0,,,,,,label_channel_id_0005,,,,,,,,,,,,,,,,,,,,,,,,ru,1769549010,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0015,cloud_name_0015,folder_id_0016,folder_name_0001,service_id_0019,Smart Web Security,sku_id_0032,Smart Web Security. Количество профилей ARL,2026-01-27,RUB,0.032141948,profile*month,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769546741,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-27,RUB,1.64663904,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769549988,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,service_id_0004,Virtual Private Cloud,sku_id_0006,Входящий трафик в Object Storage из облачных сетей,2026-01-27,RUB,0.000009744,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769537390,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0011,cloud_name_0011,folder_id_0012,folder_name_0001,service_id_0012,Yandex AI Studio. SpeechKit,sku_id_0017,"Синтез речи, стандартные голоса",2026-01-27,RUB,4,request,0.65066664,-0.65066664,-0.65066664,0,0,0,,,,label_billing_event_0002,,,,,,,,,,,,label_method_0003,label_model_0003,,,label_request_kind_0001,,,,,,label_voice_0001,,,,ru,1769519425,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0010,cloud_name_0010,folder_id_0011,folder_name_0004,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-01-27,RUB,48,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769555368,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0006,cloud_name_0006,folder_id_0007,folder_name_0001,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-01-27,RUB,216,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769556493,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0010,cloud_name_0010,folder_id_0011,folder_name_0004,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-01-28,RUB,48,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769640675,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0006,cloud_name_0006,folder_id_0007,folder_name_0001,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-01-28,RUB,216,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769640968,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0009,cloud_name_0009,folder_id_0010,folder_name_0004,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-28,RUB,0.263517877,gbyte*hour,0,0,0,0,0,0,,,label_billing_0001,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769636289,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-01-29,RUB,74.293597008,gbyte*hour,0.227726928,-0.227726928,-0.227726928,0,0,0,,,,,,label_channel_id_0007,,,,,,,,,,,,,,,,,,,,,,,,ru,1769722113,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-01-29,RUB,3.69698832,gbyte*hour,0.003016296,-0.003016296,-0.003016296,0,0,0,,,,,,label_channel_id_0002,,,,,,,,,,,,,,,,,,,,,,,,ru,1769722113,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-01-29,RUB,0.464787576,gbyte*hour,0.000379224,-0.000379224,-0.000379224,0,0,0,,,,,,label_channel_id_0004,,,,,,,,,,,,,,,,,,,,,,,,ru,1769722113,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-01-29,RUB,331.541593632,gbyte*hour,0.270494856,-0.270494856,-0.270494856,0,0,0,,,,,,label_channel_id_0001,,,,,,,,,,,,,,,,,,,,,,,,ru,1769722113,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0027,Cloud Video. Хранение потокового Live видео,2026-01-29,RUB,1.046219472,gbyte*hour,0,0,0,0,0,0,,,,,,label_channel_id_0007,,,,,,,,,,,,,,,,,,,,,,,,ru,1769722113,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0027,Cloud Video. Хранение потокового Live видео,2026-01-29,RUB,2.38205448,gbyte*hour,0,0,0,0,0,0,,,,,,label_channel_id_0001,,,,,,,,,,,,,,,,,,,,,,,,ru,1769722113,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,service_id_0004,Virtual Private Cloud,sku_id_0036,Входящий трафик в Object Storage из интернета,2026-01-29,RUB,0.025298132,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769712703,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0002,folder_name_0001,service_id_0002,Object Storage,sku_id_0023,"Object Storage. Стандартное хранилище, операции PUT",2026-01-29,RUB,0.012,1k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769717148,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0005,folder_name_0003,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-29,RUB,0.00389076,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769722797,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0010,cloud_name_0010,folder_id_0011,folder_name_0004,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-01-29,RUB,48,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769727161,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0003,cloud_name_0003,folder_id_0003,folder_name_0001,service_id_0006,Monitoring,sku_id_0009,Количество алертов,2026-01-29,RUB,288,alert,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769720414,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0007,cloud_name_0007,folder_id_0008,folder_name_0001,service_id_0007,Cloud DNS,sku_id_0010,Cloud DNS. Публичные DNS-запросы — рекурсивные запросы внешних имен,2026-01-29,RUB,0.000016,1m*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769665867,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0007,cloud_name_0007,folder_id_0008,folder_name_0001,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-29,RUB,0.000230136,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769722948,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0008,cloud_name_0008,folder_id_0009,folder_name_0001,service_id_0014,Container Registry,sku_id_0037,Входящий трафик в Container Registry из сетей Яндекс.Облака,2026-01-29,RUB,0.000004539,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769638036,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0008,cloud_name_0008,folder_id_0009,folder_name_0001,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-29,RUB,0.922449264,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769722688,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-01-30,RUB,23.946049944,gbyte*hour,0.073400184,-0.073400184,-0.073400184,0,0,0,,,,,,label_channel_id_0002,,,,,,,,,,,,,,,,,,,,,,,,ru,1769808496,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-01-30,RUB,53.365322376,gbyte*hour,0.163577016,-0.163577016,-0.163577016,0,0,0,,,,,,label_channel_id_0001,,,,,,,,,,,,,,,,,,,,,,,,ru,1769808496,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-01-30,RUB,3.69698832,gbyte*hour,0.003016296,-0.003016296,-0.003016296,0,0,0,,,,,,label_channel_id_0002,,,,,,,,,,,,,,,,,,,,,,,,ru,1769808496,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,service_id_0010,Yandex AI Studio. Search API,sku_id_0014,Дневные отложенные текстовые запросы,2026-01-30,RUB,0.001,1k*request,0.0305,-0.0305,-0.0305,0,0,0,,,,,label_billing_event_0001,,,,,,,,,,,label_method_0001,label_model_0001,,,label_request_kind_0001,,,,,,,,,,ru,1769786880,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,service_id_0002,Object Storage,sku_id_0016,"Object Storage. Стандартное хранилище, операции GET",2026-01-30,RUB,0.0142,10k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769795755,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0011,cloud_name_0011,folder_id_0012,folder_name_0001,service_id_0014,Container Registry,sku_id_0025,Исходящий трафик из Container Registry в сети Яндекс.Облака,2026-01-30,RUB,0.000000484,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769777267,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,service_id_0017,Yandex Cloud Logging,sku_id_0024,Cloud Logging. Запись данных,2026-01-30,RUB,0.000056395,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769752860,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,service_id_0009,Compute Cloud,sku_id_0038,"Вычислительные ресурсы обычной ВМ, Intel Ice Lake, RAM",2026-01-30,RUB,46.014444446,gbyte*hour,14.1466808,-14.1466808,-14.1466808,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769807035,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0010,cloud_name_0010,folder_id_0011,folder_name_0004,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-01-30,RUB,48,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769814652,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0003,cloud_name_0003,folder_id_0003,folder_name_0001,service_id_0014,Container Registry,sku_id_0025,Исходящий трафик из Container Registry в сети Яндекс.Облака,2026-01-30,RUB,0.044215009,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769804621,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0006,cloud_name_0006,folder_id_0007,folder_name_0001,service_id_0008,Managed Service for YDB,sku_id_0012,YDB Serverless. Хранение данных,2026-01-30,RUB,0.00000144,gbyte*hour,0,0,0,0,0,0,label_category_0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769806824,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0008,cloud_name_0008,folder_id_0009,folder_name_0001,service_id_0016,Yandex AI Studio,sku_id_0039,"Генерация текста, модели Yandex",2026-01-30,RUB,9.49,1k*unit,1.929633302,-1.929633302,-1.929633302,0,0,0,,label_base_model_0001,,label_billing_event_0003,,,,,,,,,,,,label_method_0006,label_model_0007,,,label_request_kind_0001,label_request_origin_0002,,,,,,,,,ru,1769792239,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0009,cloud_name_0009,folder_id_0010,folder_name_0004,service_id_0004,Virtual Private Cloud,sku_id_0006,Входящий трафик в Object Storage из облачных сетей,2026-01-30,RUB,0.000022306,gbyte,0,0,0,0,0,0,,,label_billing_0001,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769804488,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0009,cloud_name_0009,folder_id_0010,folder_name_0004,service_id_0002,Object Storage,sku_id_0023,"Object Storage. Стандартное хранилище, операции PUT",2026-01-30,RUB,0.026,1k*request,0,0,0,0,0,0,,,label_billing_0001,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769804488,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-01-31,RUB,0.103291632,gbyte*hour,0.000316584,-0.000316584,-0.000316584,0,0,0,,,,,,label_channel_id_0003,,,,,,,,,,,,,,,,,,,,,,,,ru,1769894913,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-01-31,RUB,331.541593632,gbyte*hour,0.270494856,-0.270494856,-0.270494856,0,0,0,,,,,,label_channel_id_0001,,,,,,,,,,,,,,,,,,,,,,,,ru,1769894913,2026-02-15T06:10:00.7284+00:00
